x1,x2,x3,x4,x5
0.08561881496413094,0.11766027094996867,0.04260212827654807,0.009062169058391701,0.003906884820634
0.11766027094996867,0.16169272333213075,0.058545285381069234,0.012453539181212593,0.005368973242139552
0.04260212827654807,0.058545285381069234,0.03763034574962515,0.006057665823487646,0.002599671947737833
0.009062169058391701,0.012453539181212593,0.006057665823487646,0.0011050948285158137,0.0004753063822484536
0.003906884820634,0.005368973242139552,0.002599671947737833,0.0004753063822484536,0.0002044389601448396
